word,stem,suffix,freq
dpw,w,dp,6
draft,t,draf,20
draftee,e,drafte,24
draftees,s,draftee,24
drafters,s,drafter,24
drafting,ing,draft,23
drafts,s,draft,24
drag,g,dra,13
dragger,er,dragg,23
dragnet,t,dragne,20
dragon,on,drag,18
dragons,s,dragon,24
drain,in,dra,21
drainage,e,drainag,24
draining,ing,drain,23
drains,s,drain,24
dram,m,dra,16
drama,a,dram,24
dramas,s,drama,24
dramatics,s,dramatic,24
dramatist,t,dramatis,20
dramatists,s,dramatist,24
dramatization,on,dramatizati,18
draper,er,drap,23
draperies,s,draperie,24
drapers,s,draper,24
drapery,y,draper,22
drapes,s,drape,24
draught,t,draugh,20
draughts,s,draught,24
draw,aw,dr,9
drawback,k,drawbac,12
drawbridge,e,drawbridg,24
drawer,er,draw,23
drawers,s,drawer,24
drawing,ing,draw,23
drawings,s,drawing,24
drawl,l,draw,12
drdw,w,drd,6
dread,d,drea,11
dream,m,drea,16
dreamer,er,dream,23
dreams,s,dream,24
dreariness,s,drearines,24
dregs,s,dreg,24
dress,s,dres,24
dresser,er,dress,23
dressers,s,dresser,24
dresses,s,dresse,24
dressing,ing,dress,23
dressings,s,dressing,24
drier,er,dri,23
driers,s,drier,24
drift,t,drif,20
drifts,s,drift,24
drill,l,dril,12
drilling,ing,drill,23
drills,s,drill,24
drink,k,drin,12
drinker,er,drink,23
drinkers,s,drinker,24
drinking,ing,drink,23
drinks,s,drink,24
drip,p,dri,13
drive,e,driv,24
driver,er,driv,23
drivers,s,driver,24
drives,s,drive,24
driveway,y,drivewa,22
driveways,s,driveway,24
driving,ing,driv,23
drizzle,e,drizzl,24
dromozoa,a,dromozo,24
drone,e,dron,24
drones,s,drone,24
drop,p,dro,13
droplets,s,droplet,24
dropouts,s,dropout,24
droppings,s,dropping,24
drops,s,drop,24
dross,s,dros,24
drought,t,drough,20
droughts,s,drought,24
drouth,th,drou,15
drove,e,drov,24
drovers,s,drover,24
droves,s,drove,24
drudgery,y,drudger,22
drug,g,dru,13
drugs,s,drug,24
drugstore,e,drugstor,24
drugstores,s,drugstore,24
drum,m,dru,16
drumlin,in,druml,21
drummer,er,drumm,23
drummers,s,drummer,24
drums,s,drum,24
drunk,k,drun,12
drunkard,ard,drunk,16
drunkards,s,drunkard,24
drunkenness,s,drunkennes,24
drunks,s,drunk,24
dryer,er,dry,23
drying,ing,dry,23
dryness,s,drynes,24
drywall,l,drywal,12
dsm,m,ds,16
dsw,w,ds,6
dtf,f,dt,14
dualism,ism,dual,18
dualities,s,dualitie,24
duck,k,duc,12
ducks,s,duck,24
duct,t,duc,20
ducts,s,duct,24
ductwork,k,ductwor,12
dud,d,du,11
duds,s,dud,24
due,e,du,24
duel,el,du,20
duels,s,duel,24
duet,t,due,20
duets,s,duet,24
duf,f,du,14
duffel,el,duff,20
duffer,er,duff,23
duffers,s,duffer,24
dugout,t,dugou,20
duke,e,duk,24
dullness,s,dullnes,24
dumbbell,l,dumbbel,12
dumbbells,s,dumbbell,24
dummies,s,dummie,24
dump,p,dum,13
dumping,ing,dump,23
dumps,s,dump,24
dun,n,du,14
dune,e,dun,24
dunes,s,dune,24
dung,g,dun,13
dungeon,on,dunge,18
duplicate,e,duplicat,24
duplication,on,duplicati,18
durability,y,durabilit,22
duration,on,durati,18
durations,s,duration,24
duress,s,dures,24
dusk,k,dus,12
dust,t,dus,20
dustbin,in,dustb,21
dusting,ing,dust,23
dusts,s,dust,24
duties,s,dutie,24
duty,y,dut,22
dwarf,f,dwar,14
dwarfs,s,dwarf,24
dweller,er,dwell,23
dwellers,s,dweller,24
dwelling,ing,dwell,23
dwellings,s,dwelling,24
dyerear,ar,dyere,18
dying,ing,dy,23
dynamic,c,dynami,17
dynamics,s,dynamic,24
dynamite,e,dynamit,24
dynamo,o,dynam,20
dynasties,s,dynastie,24
dynasty,y,dynast,22
dynodes,s,dynode,24
dysentery,y,dysenter,22
dysplasia,a,dysplasi,24
dystopia,a,dystopi,24
dystopias,s,dystopia,24
dystrophy,y,dystroph,22
eagerness,s,eagernes,24
eagle,e,eagl,24
eagles,s,eagle,24
ear,ar,e,18
eardrums,s,eardrum,24
earl,l,ear,12
earnest,t,earnes,20
earnestness,s,earnestnes,24
earnings,s,earning,24
earphones,s,earphone,24
earrings,s,earring,24
ears,s,ear,24
earth,th,ear,15
earthenware,e,earthenwar,24
earthmoving,ing,earthmov,23
earthquake,e,earthquak,24
earthquakes,s,earthquake,24
earthworm,m,earthwor,16
ease,e,eas,24
easel,el,eas,20
easement,t,easemen,20
easements,s,easement,24
eatables,s,eatable,24
eaters,s,eater,24
eating,ing,eat,23
eatings,s,eating,24
eave,e,eav,24
ebony,y,ebon,22
eccentric,c,eccentri,17
eccentricities,s,eccentricitie,24
eccentricity,y,eccentricit,22
eccentrics,s,eccentric,24
echelon,on,echel,18
echelons,s,echelon,24
echo,o,ech,20
echoes,s,echoe,24
eclat,t,ecla,20
eclipse,e,eclips,24
eclipses,s,eclipse,24
ecliptic,c,eclipti,17
economics,s,economic,24
economies,s,economie,24
economist,t,economis,20
economists,s,economist,24
economy,y,econom,22
ecstasy,y,ecstas,22
ecumenicists,s,ecumenicist,24
ecumenist,t,ecumenis,20
ecumenists,s,ecumenist,24
ed.,.,ed,16
edema,a,edem,24
edge,e,edg,24
edges,s,edge,24
edging,ing,edg,23
edifice,e,edific,24
editing,ing,edit,23
edition,on,editi,18
editions,s,edition,24
editor,or,edit,21
editorial,al,editori,19
editorialist,t,editorialis,20
editorials,s,editorial,24
editors,s,editor,24
editorship,p,editorshi,13
edmov,v,edmo,3
education,on,educati,18
educations,s,education,24
educator,or,educat,21
educators,s,educator,24
eeg,g,ee,13
eel,el,e,20
effect,t,effec,20
effectinge,e,effecting,24
effectiveness,s,effectivenes,24
effects,s,effect,24
efficacy,y,efficac,22
efficiencies,s,efficiencie,24
efficiency,y,efficienc,22
effluent,t,effluen,20
effluents,s,effluent,24
effluvium,m,effluviu,16
effort,t,effor,20
efforts,s,effort,24
egalitarianism,ism,egalitarian,18
egg,g,eg,13
egghead,d,egghea,11
eggs,s,egg,24
eggshell,l,eggshel,12
ego,o,eg,20
egotism,ism,egot,18
egotist,t,egotis,20
egrets,s,egret,24
eies,s,eie,24
eighties,s,eightie,24
ejection,on,ejecti,18
elaboration,on,elaborati,18
elan,an,el,17
elasticity,y,elasticit,22
elation,on,elati,18
elbow,ow,elb,11
elbows,s,elbow,24
elder,er,eld,23
elders,s,elder,24
election,on,electi,18
elections,s,election,24
electives,s,elective,24
electorate,e,electorat,24
electors,s,elector,24
electric,c,electri,17
electricity,y,electricit,22
electrocardiogram,m,electrocardiogra,16
electrocardiograph,h,electrocardiograp,13
electrode,e,electrod,24
electrodynamics,s,electrodynamic,24
electrolysis,s,electrolysi,24
electromagnet,t,electromagne,20
electromyography,y,electromyograph,22
electron,on,electr,18
electronics,s,electronic,24
electronography,y,electronograph,22
electrons,s,electron,24
electrophoresis,s,electrophoresi,24
electrophorus,s,electrophoru,24
electroshock,k,electroshoc,12
electroshocks,s,electroshock,24
electrotherapist,t,electrotherapis,20
elegance,e,eleganc,24
elegances,s,elegance,24
elegy,y,eleg,22
element,t,elemen,20
elements,s,element,24
elephant,t,elephan,20
elephants,s,elephant,24
elevation,on,elevati,18
elevator,or,elevat,21
eligibility,y,eligibilit,22
elimination,on,eliminati,18
eliminations,s,elimination,24
elite,e,elit,24
elk,k,el,12
ell,l,el,12
ellipses,s,ellipse,24
ellipsis,s,ellipsi,24
ellipsoid,d,ellipsoi,11
ellipsoids,s,ellipsoid,24
elm,m,el,16
elms,s,elm,24
elongation,on,elongati,18
eloquence,e,eloquenc,24
elsewhere,e,elsewher,24
eluate,e,eluat,24
eluates,s,eluate,24
elucidation,on,elucidati,18
elusiveness,s,elusivenes,24
elution,on,eluti,18
emanation,on,emanati,18
emanations,s,emanation,24
emancipation,on,emancipati,18
emasculation,on,emasculati,18
embankment,t,embankmen,20
embargo,o,embarg,20
embarrassment,t,embarrassmen,20
embassies,s,embassie,24
embassy,y,embass,22
embezzlement,t,embezzlemen,20
embodiment,t,embodimen,20
embodiments,s,embodiment,24
embouchure,e,embouchur,24
embrace,e,embrac,24
embraces,s,embrace,24
embracing,ing,embrac,23
embroideries,s,embroiderie,24
embroidery,y,embroider,22
embryo,o,embry,20
emcee,e,emce,24
emerald,d,emeral,11
emeralds,s,emerald,24
emergence,e,emergenc,24
emergencies,s,emergencie,24
emergency,y,emergenc,22
emigration,on,emigrati,18
eminence,e,eminenc,24
emissaries,s,emissarie,24
emissary,y,emissar,22
emission,on,emissi,18
emotion,on,emoti,18
emotionalism,ism,emotional,18
emotionality,y,emotionalit,22
emotions,s,emotion,24
empathy,y,empath,22
emperor,or,emper,21
emperors,s,emperor,24
emphases,s,emphase,24
emphasis,s,emphasi,24
emphysema,a,emphysem,24
empire,e,empir,24
empires,s,empire,24
empiricism,ism,empiric,18
employ,y,emplo,22
employe,e,employ,24
employee,e,employe,24
employees,s,employee,24
employer,er,employ,23
employers,s,employer,24
employes,s,employe,24
employment,t,employmen,20
employments,s,employment,24
emptiness,s,emptines,24
emulsion,on,emulsi,18
enactment,t,enactmen,20
enamel,el,enam,20
encampment,t,encampmen,20
encephalitis,s,encephaliti,24
enchantment,t,enchantmen,20
enclaves,s,enclave,24
enclosure,e,enclosur,24
encomiums,s,encomium,24
encores,s,encore,24
encounter,er,encount,23
encounters,s,encounter,24
encouragement,t,encouragemen,20
encroachment,t,encroachmen,20
encumbrances,s,encumbrance,24
encyclopedia,a,encyclopedi,24
encyclopedias,s,encyclopedia,24
encylopedia,a,encylopedi,24
end,d,en,11
endearment,t,endearmen,20
endearments,s,endearment,24
endeavor,or,endeav,21
endeavors,s,endeavor,24
endeavour,r,endeavou,13
endeavours,s,endeavour,24
endevor,or,endev,21
ending,ing,end,23
endings,s,ending,24
endogamy,y,endogam,22
endorsement,t,endorsemen,20
endosperm,m,endosper,16
endowment,t,endowmen,20
endowments,s,endowment,24
endpoints,s,endpoint,24
ends,s,end,24
endurance,e,enduranc,24
enemies,s,enemie,24
enemy,y,enem,22
energies,s,energie,24
energy,y,energ,22
enervation,on,enervati,18
enforcement,t,enforcemen,20
enforcers,s,enforcer,24
engagement,t,engagemen,20
engagements,s,engagement,24
engine,e,engin,24
engineer,er,engine,23
engineering,ing,engineer,23
engineers,s,engineer,24
engines,s,engine,24
engraver,er,engrav,23
engraving,ing,engrav,23
engravings,s,engraving,24
engrg,g,engr,13
enigma,a,enigm,24
enjoinder,er,enjoind,23
enjoyment,t,enjoymen,20
enlargement,t,enlargemen,20
enlargements,s,enlargement,24
enlarging,ing,enlarg,23
enlightenment,t,enlightenmen,20
enlistment,t,enlistmen,20
enmities,s,enmitie,24
enmity,y,enmit,22
enormity,y,enormit,22
enrage,e,enrag,24
enrichment,t,enrichmen,20
enrollees,s,enrollee,24
enrollment,t,enrollmen,20
enrollments,s,enrollment,24
ensemble,e,ensembl,24
ensembles,s,ensemble,24
enslavement,t,enslavemen,20
enslaving,ing,enslav,23
entanglement,t,entanglemen,20
enterotoxemia,a,enterotoxemi,24
enterprise,e,enterpris,24
enterprises,s,enterprise,24
entertainer,er,entertain,23
entertainers,s,entertainer,24
entertainment,t,entertainmen,20
entertainments,s,entertainment,24
enthalpy,y,enthalp,22
enthusiasm,m,enthusias,16
enthusiasms,s,enthusiasm,24
enthusiast,t,enthusias,20
enthusiasts,s,enthusiast,24
enticements,s,enticement,24
entirety,y,entiret,22
entities,s,entitie,24
entity,y,entit,22
entomologist,t,entomologis,20
entourage,e,entourag,24
entrance,e,entranc,24
entranceway,y,entrancewa,22
entrant,t,entran,20
entrepreneur,r,entrepreneu,13
entrepreneurs,s,entrepreneur,24
entries,s,entrie,24
entropy,y,entrop,22
entry,y,entr,22
enumeration,on,enumerati,18
enunciation,on,enunciati,18
envelope,e,envelop,24
envelopes,s,envelope,24
environment,t,environmen,20
environments,s,environment,24
environs,s,environ,24
envoys,s,envoy,24
envy,y,env,22
enzyme,e,enzym,24
enzymes,s,enzyme,24
epaulets,s,epaulet,24
epic,c,epi,17
epicenter,er,epicent,23
epics,s,epic,24
epicure,e,epicur,24
epicycle,e,epicycl,24
epicycles,s,epicycle,24
epidemic,c,epidemi,17
epidemics,s,epidemic,24
epidermis,s,epidermi,24
epigrams,s,epigram,24
epigraph,h,epigrap,13
epilogue,e,epilogu,24
epiphany,y,epiphan,22
epiphysis,s,epiphysi,24
episode,e,episod,24
episodes,s,episode,24
epistemology,y,epistemolog,22
epitaph,h,epitap,13
epithet,t,epithe,20
epithets,s,epithet,24
epitome,e,epitom,24
epoch,h,epoc,13
epoxy,y,epox,22
epsom,m,epso,16
eqn.,.,eqn,16
eqns.,.,eqns,16
equ,u,eq,13
equal,al,equ,19
equality,y,equalit,22
equalization,on,equalizati,18
equalizers,s,equalizer,24
equalizing,ing,equaliz,23
equals,s,equal,24
equanimity,y,equanimit,22
equating,ing,equat,23
equation,on,equati,18
equations,s,equation,24
equator,or,equat,21
equilibrium,m,equilibriu,16
equilibriums,s,equilibrium,24
equine,e,equin,24
equines,s,equine,24
equipment,t,equipmen,20
equipping,ing,equipp,23
equity,y,equit,22
equivalence,e,equivalenc,24
equivalent,t,equivalen,20
equivalents,s,equivalent,24
era,a,er,24
eradication,on,eradicati,18
eras,s,era,24
eraser,er,eras,23
erasers,s,eraser,24
erection,on,erecti,18
erosion,on,erosi,18
erotica,a,erotic,24
errand,d,erran,11
error,or,err,21
errors,s,error,24
erudition,on,eruditi,18
eruption,on,erupti,18
erysipelas,s,erysipela,24
escalation,on,escalati,18
escapade,e,escapad,24
escapades,s,escapade,24
escape,e,escap,24
escapees,s,escapee,24
escapes,s,escape,24
escapist,t,escapis,20
escheat,t,eschea,20
escort,t,escor,20
escorts,s,escort,24
escritoire,e,escritoir,24
escutcheon,on,escutche,18
escutcheons,s,escutcheon,24
esn,n,es,14
esp,p,es,13
espionage,e,espionag,24
esplanade,e,esplanad,24
espousal,al,espous,19
essay,y,essa,22
essayists,s,essayist,24
essays,s,essay,24
essence,e,essenc,24
essences,s,essence,24
essential,al,essenti,19
essentials,s,essential,24
establishing,ing,establish,23
establishment,t,establishmen,20
establishments,s,establishment,24
estate,e,estat,24
estates,s,estate,24
esteem,m,estee,16
esterases,s,esterase,24
esters,s,ester,24
esthetics,s,esthetic,24
estimate,e,estimat,24
estimates,s,estimate,24
estimation,on,estimati,18
estrangement,t,estrangemen,20
estuaries,s,estuarie,24
eternity,y,eternit,22
ethanol,l,ethano,12
ethers,s,ether,24
ethic,c,ethi,17
ethicist,t,ethicis,20
ethicists,s,ethicist,24
ethics,s,ethic,24
ethos,s,etho,24
ethyl,l,ethy,12
etiquette,e,etiquett,24
etv,v,et,3
eucalyptus,s,eucalyptu,24
eulogizers,s,eulogizer,24
euphemism,ism,euphem,18
euphoria,a,euphori,24
europeanization,on,europeanizati,18
eutectic,c,eutecti,17
evacuation,on,evacuati,18
evaluation,on,evaluati,18
evaluations,s,evaluation,24
evangelism,ism,evangel,18
evangelist,t,evangelis,20
evangelists,s,evangelist,24
evaporation,on,evaporati,18
evasion,on,evasi,18
evasions,s,evasion,24
eve,e,ev,24
evening,ing,even,23
evenings,s,evening,24
evensong,g,evenson,13
event,t,even,20
events,s,event,24
eventualities,s,eventualitie,24
eventuality,y,eventualit,22
everywhere,e,everywher,24
evidence,e,evidenc,24
evidences,s,evidence,24
evil,l,evi,12
evildoers,s,evildoer,24
evils,s,evil,24
evocation,on,evocati,18
evocations,s,evocation,24
evolution,on,evoluti,18
evolutionists,s,evolutionist,24
ewc,c,ew,17
exacerbation,on,exacerbati,18
exacerbations,s,exacerbation,24
exaggeration,on,exaggerati,18
exaggerations,s,exaggeration,24
exaltation,on,exaltati,18
exaltations,s,exaltation,24
examiantion,on,examianti,18
examination,on,examinati,18
examinations,s,examination,24
examiner,er,examin,23
example,e,exampl,24
examples,s,example,24
exasperation,on,exasperati,18
exboyfriend,d,exboyfrien,11
excavation,on,excavati,18
excavations,s,excavation,24
excellence,e,excellenc,24
excellences,s,excellence,24
excelsin,in,excels,21
excelsior,or,excelsi,21
exception,on,excepti,18
exceptions,s,exception,24
excerpt,t,excerp,20
excerpts,s,excerpt,24
excess,s,exces,24
excesses,s,excesse,24
exchange,e,exchang,24
exchanges,s,exchange,24
exchequer,er,exchequ,23
excise,e,excis,24
excitability,y,excitabilit,22
excitement,t,excitemen,20
exclamation,on,exclamati,18
exclamations,s,exclamation,24
exclusion,on,exclusi,18
exclusions,s,exclusion,24
exclusive,e,exclusiv,24
exclusiveness,s,exclusivenes,24
excretion,on,excreti,18
excursion,on,excursi,18
excursions,s,excursion,24
excursus,s,excursu,24
excuse,e,excus,24
excuses,s,excuse,24
exec,c,exe,17
execution,on,executi,18
executioner,er,execution,23
executions,s,execution,24
executive,e,executiv,24
executives,s,executive,24
executor,or,execut,21
executors,s,executor,24
exemplar,ar,exempl,18
exemption,on,exempti,18
exemptions,s,exemption,24
exercise,e,exercis,24
exercises,s,exercise,24
exercising,ing,exercis,23
exertion,on,exerti,18
exertions,s,exertion,24
exhaust,t,exhaus,20
exhaustion,on,exhausti,18
exhibit,t,exhibi,20
exhibition,on,exhibiti,18
exhibitions,s,exhibition,24
exhibitors,s,exhibitor,24
exhibits,s,exhibit,24
exhortations,s,exhortation,24
exhumations,s,exhumation,24
exhusband,d,exhusban,11
exigencies,s,exigencie,24
exile,e,exil,24
exiles,s,exile,24
existence,e,existenc,24
existent,t,existen,20
existentialist,t,existentialis,20
exit,t,exi,20
exodus,s,exodu,24
exogamy,y,exogam,22
exoneration,on,exonerati,18
expanse,e,expans,24
expansion,on,expansi,18
expansionist,t,expansionis,20
expansions,s,expansion,24
expansiveness,s,expansivenes,24
expectancy,y,expectanc,22
expectation,on,expectati,18
expectations,s,expectation,24
expediency,y,expedienc,22
expedient,t,expedien,20
expedition,on,expediti,18
expeditions,s,expedition,24
expenditure,e,expenditur,24
expenditures,s,expenditure,24
expense,e,expens,24
expenses,s,expense,24
experience,e,experienc,24
experiences,s,experience,24
experiment,t,experimen,20
experimentalism,ism,experimental,18
experimentation,on,experimentati,18
experimentations,s,experimentation,24
experimenter,er,experiment,23
experimenters,s,experimenter,24
experiments,s,experiment,24
expert,t,exper,20
expertise,e,expertis,24
experts,s,expert,24
expiation,on,expiati,18
expiration,on,expirati,18
explanation,on,explanati,18
explanations,s,explanation,24
explicitness,s,explicitnes,24
exploit,t,exploi,20
exploitation,on,exploitati,18
exploiters,s,exploiter,24
exploits,s,exploit,24
exploration,on,explorati,18
explorations,s,exploration,24
explorer,er,explor,23
explorers,s,explorer,24
explosion,on,explosi,18
explosive,e,explosiv,24
explosives,s,explosive,24
exponents,s,exponent,24
export,t,expor,20
exporters,s,exporter,24
exports,s,export,24
expose,e,expos,24
exposition,on,expositi,18
expositions,s,exposition,24
exposure,e,exposur,24
exposures,s,exposure,24
express,s,expres,24
expression,on,expressi,18
expressionism,ism,expression,18
expressionist,t,expressionis,20
expressionists,s,expressionist,24
expressions,s,expression,24
expressiveness,s,expressivenes,24
expressivness,s,expressivnes,24
expressway,y,expresswa,22
expulsion,on,expulsi,18
expunging,ing,expung,23
expurgation,on,expurgati,18
exquisiteness,s,exquisitenes,24
extendibles,s,extendible,24
extension,on,extensi,18
extensions,s,extension,24
extent,t,exten,20
exterior,or,exteri,21
exteriors,s,exterior,24
extermination,on,exterminati,18
extern,n,exter,14
externalization,on,externalizati,18
extinction,on,extincti,18
extract,t,extrac,20
extraction,on,extracti,18
extractors,s,extractor,24
extracts,s,extract,24
extraneousness,s,extraneousnes,24
extrapolation,on,extrapolati,18
extrapolations,s,extrapolation,24
extras,s,extra,24
extravaganzas,s,extravaganza,24
extrema,a,extrem,24
extreme,e,extrem,24
extremes,s,extreme,24
extremists,s,extremist,24
extremities,s,extremitie,24
extremity,y,extremit,22
extrovert,t,extrover,20
extruder,er,extrud,23
exuberance,e,exuberanc,24
exultation,on,exultati,18
eye,e,ey,24
eyeball,l,eyebal,12
eyeballs,s,eyeball,24
eyebrow,ow,eyebr,11
eyebrows,s,eyebrow,24
eyeful,l,eyefu,12
eyeglasses,s,eyeglasse,24
eyelashes,s,eyelashe,24
eyelets,s,eyelet,24
eyelid,d,eyeli,11
eyelids,s,eyelid,24
eyepiece,e,eyepiec,24
eyes,s,eye,24
eyesight,t,eyesigh,20
eyeteeth,th,eyetee,15
eyewitness,s,eyewitnes,24
fable,e,fabl,24
fables,s,fable,24
fabric,c,fabri,17
fabrication,on,fabricati,18
fabrics,s,fabric,24
facade,e,facad,24
facades,s,facade,24
face,e,fac,24
faces,s,face,24
facet,t,face,20
facets,s,facet,24
facilities,s,facilitie,24
facility,y,facilit,22
facsimile,e,facsimil,24
facsiport,t,facsipor,20
fact,t,fac,20
faction,on,facti,18
factions,s,faction,24
factor,or,fact,21
factories,s,factorie,24
factors,s,factor,24
factory,y,factor,22
facts,s,fact,24
